-21.101712,16.031329,150.818709
-20.771542,16.966788,150.235066
-20.423847,17.907870,149.618984
-20.056452,18.856336,148.967191
-19.666573,19.814530,148.275466
-19.250537,20.785666,147.538214
-18.803321,21.774317,146.747719
-18.317683,22.787334,145.892796
-17.782429,23.835759,144.956019
-17.178239,24.939492,143.907080
-16.464710,26.142312,142.681960
-15.505677,27.601937,141.061638
-14.336030,29.158936,139.140955
-13.333663,30.318840,137.553291
-12.515052,31.159844,136.296623
-11.822144,31.803297,135.261056
-11.209802,32.323056,134.367726
-10.650138,32.760074,133.569570
-10.126483,33.137565,132.838996
-9.628731,33.469378,132.159431
-9.150560,33.764279,131.520537
-8.687857,34.028161,130.915569
-8.237836,34.265217,130.339915
-7.798519,34.478578,129.790277
-7.368452,34.670680,129.264193
-6.946517,34.843484,128.759756
-6.531834,34.998603,128.275448
-6.123687,35.137396,127.810023
-5.721483,35.261020,127.362445
-5.324722,35.370475,126.931835
-4.932976,35.466633,126.517439
-4.545873,35.550258,126.118604
-4.163089,35.622022,125.734759
-3.784338,35.682525,125.365400
-3.409364,35.732296,125.010084
-3.037941,35.771809,124.668413
-2.669862,35.801486,124.340035
-2.304952,35.821703,124.024640
-1.943084,35.832796,123.721977
-1.584125,35.835067,123.431800
-1.227943,35.828785,123.153880
-0.874411,35.814190,122.888001
-0.523407,35.791489,122.633968
-0.174817,35.760866,122.391600
0.171468,35.722473,122.160732
0.515548,35.676441,121.941215
0.857522,35.622874,121.732915
1.197479,35.561854,121.535707
1.535508,35.493438,121.349483
1.871691,35.417660,121.174144
2.206108,35.334532,121.009601
2.538838,35.244041,120.855776
2.869954,35.146151,120.712601
3.199532,35.040800,120.580016
3.527644,34.927903,120.457973
3.854364,34.807345,120.346428
4.179764,34.678983,120.245350
4.503919,34.542644,120.154715
4.826905,34.398123,120.074509
5.148801,34.245175,120.004726
5.469688,34.083518,119.945369
5.789654,33.912826,119.896455
6.108792,33.732722,119.858007
6.427201,33.542774,119.830064
6.744991,33.342485,119.812678
7.062283,33.131284,119.805914
7.379212,32.908514,119.809857
7.695935,32.673412,119.824610
8.012638,32.425088,119.850304
8.329529,32.162508,119.887099
8.646853,31.884452,119.935189
8.964900,31.589478,119.994816
9.284022,31.275851,120.066276
9.604654,30.941459,120.149941
9.927349,30.583686,120.246282
10.252824,30.199221,120.355909
10.582042,29.783763,120.479628
10.916343,29.331530,120.618544
11.257693,28.834393,120.774243
11.609165,28.280185,120.949139
11.976085,27.648928,121.147277
12.369311,26.902390,121.376574
12.820001,25.939689,121.658556
13.535506,24.124901,122.122680
13.987514,22.648609,122.437797
14.260386,21.535319,122.636362
14.442920,20.636284,122.770130
14.576101,19.858103,122.865383
14.678570,19.150879,122.934551
14.759465,18.487859,122.983750
14.823665,17.854224,123.016170
14.874004,17.241448,123.033589
14.912269,16.644419,123.037068
14.939674,16.059941,123.027286
14.957099,15.485894,123.004699
14.965212,14.920826,122.969630
14.964539,14.363702,122.922312
14.955502,13.813758,122.862915
14.938448,13.270413,122.791561
14.913665,12.733214,122.708332
14.881391,12.201802,122.613276
14.841820,11.675892,122.506415
14.795117,11.155253,122.387742
14.741412,10.639724,122.257232
14.680825,10.129273,122.114867
14.613448,9.623846,121.960601
14.539347,9.123385,121.794360
14.458571,8.627838,121.616045
14.371143,8.137166,121.425533
14.277068,7.651343,121.222673
14.176329,7.170358,121.007291
14.068893,6.694212,120.779184
13.954702,6.222922,120.538117
13.833683,5.756519,120.283827
13.705737,5.295045,120.016012
13.570745,4.838555,119.734334
13.428561,4.387116,119.438407
13.279016,3.940807,119.127797
13.121908,3.499720,118.802012
12.957002,3.063955,118.460493
12.784027,2.633627,118.102604
12.602667,2.208862,117.727619
12.412556,1.789798,117.334701
12.213266,1.376588,116.922887
12.004301,0.969397,116.491054
11.785075,0.568404,116.037891
11.554896,0.173805,115.561842
11.312938,-0.214189,115.061052
11.058202,-0.595348,114.533275
10.789467,-0.969426,113.975753
10.505211,-1.336162,113.385038
10.203498,-1.695280,112.756726
9.881796,-2.046499,112.085036
9.536684,-2.389553,111.362113
9.163311,-2.724239,110.576785
8.754352,-3.050538,109.712112
8.297624,-3.368952,108.739845
7.769277,-3.681707,107.604646
7.102790,-3.999614,106.152492
6.111688,-4.335113,103.940274
5.286799,-4.487566,102.050838
4.646655,-4.534150,100.535925
4.121690,-4.530178,99.249648
3.665455,-4.498764,98.091255
3.252330,-4.450050,97.003045
2.868270,-4.389344,95.951723
2.505534,-4.320149,94.917600
2.160151,-4.245390,93.889597
1.829305,-4.167685,92.858819
1.510982,-4.089612,91.817879
1.203726,-4.013896,90.760457
0.906480,-3.943557,89.681086
0.618476,-3.882049,88.575153
0.339174,-3.833376,87.439130
0.068221,-3.802173,86.271090
-0.194571,-3.793703,85.071538
-0.449241,-3.813687,83.844513
-0.695711,-3.867859,82.598719
-0.933855,-3.961213,81.348157
-1.163597,-4.097028,80.111523
-1.384727,-4.275721,78.911602
-1.596810,-4.494009,77.772520
-1.800096,-4.746242,76.710834
-1.995227,-5.025718,75.734888
-2.183030,-5.325901,74.845947
-2.364384,-5.641171,74.040324
-2.540141,-5.967099,73.311554
-2.711087,-6.300401,72.652069
-2.877922,-6.638735,72.054264
-3.041258,-6.980473,71.511068
-3.201617,-7.324496,71.016185
-3.359441,-7.670039,70.564146
-3.515101,-8.016575,70.150251
-3.668908,-8.363738,69.770491
-3.821121,-8.711268,69.421445
-3.971955,-9.058979,69.100186
-4.121593,-9.406736,68.804206
-4.270185,-9.754435,68.531341
-4.417861,-10.101998,68.279717
-4.564731,-10.449365,68.047703
-4.710888,-10.796486,67.833870
-4.856414,-11.143323,67.636963
-5.001378,-11.489844,67.455873
-5.145841,-11.836021,67.289615
-5.289858,-12.181832,67.137313
-5.433476,-12.527258,66.998181
-5.576736,-12.872279,66.871517
-5.719678,-13.216882,66.756686
-5.862335,-13.561053,66.653117
-6.004738,-13.904779,66.560292
-6.146914,-14.248047,66.477739
-6.288890,-14.590848,66.405031
-6.430688,-14.933169,66.341777
-6.572331,-15.275002,66.287621
-6.713839,-15.616335,66.242236
-6.855229,-15.957160,66.205322
-6.996519,-16.297466,66.176604
-7.137726,-16.637243,66.155828
-7.278865,-16.976483,66.142762
-7.419950,-17.315173,66.137189
-7.560994,-17.653306,66.138913
-7.702013,-17.990874,66.147749
-7.843026,-18.327884,66.163529
-7.984047,-18.664332,66.186098
-8.125089,-19.000212,66.215314
-8.266164,-19.335512,66.251044
-8.407281,-19.670222,66.293165
-8.548452,-20.004330,66.341564
-8.689686,-20.337821,66.396136
-8.830991,-20.670683,66.456783
-8.972377,-21.002903,66.523418
-9.113852,-21.334464,66.595955
-9.255425,-21.665353,66.674319
-9.397104,-21.995555,66.758440
-9.538897,-22.325054,66.848253
